date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:44	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/779bdf436a85c90480abf241caeb48c4?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/779bdf436a85c90480abf241caeb48c4e843.png	(from https://www.classcentral.com/report/best-free-online-courses-2022/)
11:00:45	35271/35271	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:00:46%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/73773	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/wp/v2/posts/73773.json	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:45	2802/2802	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:00:46%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-free-online-courses-2021%2F	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embed7490.json	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Feb%202023%2017:00:46%20GMT	https://www.classcentral.com/report/?p=73773	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/indexacb4.html	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:45	2945/2945	---MCZ	200	added ('OK')	text/xml	date:Tue,%2021%20Feb%202023%2017:00:46%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-free-online-courses-2021%2F&format=xml	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embed6ba6	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:46	3240/3240	---M--	200	added ('OK')	image/jpeg	etag:%2260b49765-ca8%22	https://www.classcentral.com/report/wp-content/uploads/2021/05/heba-150x150.jpg	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2021/05/heba-150x150.jpg	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:46	21167/21167	---M--	200	added ('OK')	image/png	etag:%225fe97e3c-52af%22	https://www.classcentral.com/report/wp-content/uploads/2020/12/2021-best-courses-banner.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2020/12/2021-best-courses-banner.png	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:46	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5b61115fa66d3adf35cbd1a3233cf657?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/5b61115fa66d3adf35cbd1a3233cf657e843.png	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:47	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/6695ea79bc0f7cadafefce7691091f9b?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/6695ea79bc0f7cadafefce7691091f9be843.png	(from https://www.classcentral.com/report/best-free-online-courses-2021/)
11:00:47	58394/58394	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:00:48%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/77063	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/wp/v2/posts/77063.json	(from https://www.classcentral.com/report/most-popular-courses-2022/)
11:00:47	2795/2795	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:00:48%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fmost-popular-courses-2022%2F	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embed9854.json	(from https://www.classcentral.com/report/most-popular-courses-2022/)
11:00:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Feb%202023%2017:00:48%20GMT	https://www.classcentral.com/report/?p=77063	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/index1a28.html	(from https://www.classcentral.com/report/most-popular-courses-2022/)
11:00:48	2930/2930	---MCZ	200	added ('OK')	text/xml	date:Tue,%2021%20Feb%202023%2017:00:48%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fmost-popular-courses-2022%2F&format=xml	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embedd0c9	(from https://www.classcentral.com/report/most-popular-courses-2022/)
11:00:48	20870/20870	---M--	200	added ('OK')	image/png	etag:%2261a2a75e-5186%22	https://www.classcentral.com/report/wp-content/uploads/2021/11/most-popular-2022.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2021/11/most-popular-2022.png	(from https://www.classcentral.com/report/most-popular-courses-2022/)
11:00:48	3101/3101	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202020%2021:17:05%20GMT	https://secure.gravatar.com/avatar/15682febff729f76996b6bc3114692cb?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/15682febff729f76996b6bc3114692cbe843.png	(from https://www.classcentral.com/report/most-popular-courses-2022/)
11:00:48	981/981	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/04a08820f6e798369716fbbe4b48b791?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/04a08820f6e798369716fbbe4b48b791e843.png	(from https://www.classcentral.com/report/most-popular-courses-2022/)
11:00:49	59452/59452	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:00:50%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/73299	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/wp/v2/posts/73299.json	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:49	2804/2804	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:00:50%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2F100-most-popular-online-courses-2021%2F	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embed6050.json	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Feb%202023%2017:00:50%20GMT	https://www.classcentral.com/report/?p=73299	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/indexc39c.html	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:50	2939/2939	---MCZ	200	added ('OK')	text/xml	date:Tue,%2021%20Feb%202023%2017:00:51%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2F100-most-popular-online-courses-2021%2F&format=xml	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embed9412	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:50	21576/21576	---M--	200	added ('OK')	image/png	etag:%225fc4e5e5-5448%22	https://www.classcentral.com/report/wp-content/uploads/2020/11/most-popular-2021.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2020/11/most-popular-2021.png	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:50	100594/100594	---M--	200	added ('OK')	image/jpeg	etag:%225f7a75ea-188f2%22	https://www.classcentral.com/report/wp-content/uploads/2020/10/coursera-certificates.jpg	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2020/10/coursera-certificates.jpg	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:50	1451/1451	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Dec%202016%2010:30:01%20GMT	https://secure.gravatar.com/avatar/088da8e6500bdba6c8cc633c2ca1147b?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/088da8e6500bdba6c8cc633c2ca1147be843.jpeg	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:51	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/b662a3f1a8bb4ed440c3bb4dfa3f4088?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/b662a3f1a8bb4ed440c3bb4dfa3f4088e843.png	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:51	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/6f483966033197c8c0636f65337e50be?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/6f483966033197c8c0636f65337e50bee843.png	(from https://www.classcentral.com/report/100-most-popular-online-courses-2021/)
11:00:54	98127/98127	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/images/collections/collection-ivy-league-mobile.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/images/collections/collection-ivy-league-mobile.png	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:54	238534/238534	---M--	200	added ('OK')	image/png	etag:%22a438137371155a019f52fc11ccb65659%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7ab647ef5a88.png	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7ab647ef5a88.png	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:55	43653/43653	---M--	200	added ('OK')	image/jpeg	etag:%226855dafdc9e6cf356e598720c0ec3a54%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2cb9864caae6.jpg	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2cb9864caae6.jpg	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:55	29205/29205	---M--	200	added ('OK')	image/jpeg	etag:%22b95c1faa92198f57a165507fbfd040ec%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a7db3e6045e4.jpg	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a7db3e6045e4.jpg	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:55	30745/30745	---M--	200	added ('OK')	image/jpeg	etag:%223ec20819aca349d338d286151bafd64e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/35baf0bbb129.jpg	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/35baf0bbb129.jpg	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:55	36030/36030	---M--	200	added ('OK')	image/jpeg	etag:%22673466436356cb7500a4c2fa86923492%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/183f77d574f5.jpg	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/183f77d574f5.jpg	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:55	21297/21297	---M--	200	added ('OK')	image/jpeg	etag:%22c96643d7715b1a190dc21a5e0f9ef749%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e50d1d7152d5.jpeg	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e50d1d7152d5.jpg	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:56	8850/8850	---M--	200	added ('OK')	image/png	etag:%22b2b71b8fa7d69fe5a61c5524ce5a9027%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3b0c5d970e0f.png	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3b0c5d970e0f.png	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:56	361/361	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2015:54:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fcolumbia-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=d616f78dfa24f935e0381d0f9cb91864	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/columbia-hzc473.png	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:57	28713/28713	---M--	200	added ('OK')	image/jpeg	etag:%22989338d3f8900d433ba6808e810ec482%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ffd52e4552a2.jpg	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ffd52e4552a2.jpg	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:57	15308/15308	---M--	200	added ('OK')	image/png	etag:%2220a4675eba82434ae17df122c9ef7811%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/985735f97899.png	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/985735f97899.png	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:57	199450/199450	---M--	200	added ('OK')	image/png	etag:%22c043d86a841e2d4fb4e30ed08d13eada%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ce2c47cefded.png	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ce2c47cefded.png	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:00:58	42396/42396	---M--	200	added ('OK')	image/jpeg	etag:%223f409f29441d02288cf7791867f576d9%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d725b1cb8088.jpg	C:/Users/diego/OneDrive/Documents/class/class/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d725b1cb8088.jpg	(from https://www.classcentral.com/collection/ivy-league-moocs)
11:01:00	379467/379467	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:01:01%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/66895	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/wp/v2/posts/66895.json	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:00	2783/2783	---MCZ	200	added ('OK')	application/json	date:Tue,%2021%20Feb%202023%2017:01:01%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fcoursera-free-online-courses%2F	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embed8fe8.json	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Feb%202023%2017:01:01%20GMT	https://www.classcentral.com/report/?p=66895	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/index5f7b.html	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:01	2918/2918	---MCZ	200	added ('OK')	text/xml	date:Tue,%2021%20Feb%202023%2017:01:01%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fcoursera-free-online-courses%2F&format=xml	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-json/oembed/1.0/embed2aed	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:01	73182/73182	---M--	200	added ('OK')	image/png	etag:%2263f37735-11dde%22	https://www.classcentral.com/report/wp-content/uploads/2022/01/coursera-free-course-no-certificate.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2022/01/coursera-free-course-no-certificate.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:01	121791/121791	---M--	200	added ('OK')	image/png	etag:%2263f3772c-1dbbf%22	https://www.classcentral.com/report/wp-content/uploads/2022/01/coursera-free-audit-course.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2022/01/coursera-free-audit-course.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:01	193570/193570	---M--	200	added ('OK')	image/png	etag:%2263f37721-2f422%22	https://www.classcentral.com/report/wp-content/uploads/2022/01/cloud9-selenium-php.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2022/01/cloud9-selenium-php.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:01	8285/8285	---M--	200	added ('OK')	image/png	etag:%2263d29c8d-205d%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/red-semrush-ad-banner-long-final.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2023/01/red-semrush-ad-banner-long-final.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:02	5821/5821	---M--	200	added ('OK')	image/png	etag:%2263d29c95-16bd%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/red-semrush-ad-banner-medium-final.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2023/01/red-semrush-ad-banner-medium-final.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:02	959/959	---M--	200	added ('OK')	image/png	etag:%2263d29c1c-3bf%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/red-subject-icon-seo.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2023/01/red-subject-icon-seo.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:02	555/555	---M--	200	added ('OK')	image/png	etag:%2263d29c35-22b%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/red-subject-icon-content-marketing.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2023/01/red-subject-icon-content-marketing.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:03	874/874	---M--	200	added ('OK')	image/png	etag:%2263d29c4e-36a%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/red-subject-icon-marketing-strategy.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2023/01/red-subject-icon-marketing-strategy.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:03	59385/59385	---M--	200	added ('OK')	image/png	etag:%2262a890df-e7f9%22	https://www.classcentral.com/report/wp-content/uploads/2021/12/free-certificates-banner.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/wp-content/uploads/2021/12/free-certificates-banner.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:03	1484/1484	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Dec%202015%2019:32:04%20GMT	https://secure.gravatar.com/avatar/f59b44f26727d2437ca7a089c3cf149e?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/f59b44f26727d2437ca7a089c3cf149ee843.jpeg	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Feb%202023%2017:01:04%20GMT	https://www.classcentral.com/report/semrush-icon-no-bg/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/semrush-icon-no-bg/index.html	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:03	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/ca526354c7eaa9d571dc3dee25cf0ed4?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/ca526354c7eaa9d571dc3dee25cf0ed4e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:03	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/aded2f7bfb55447d312f032999143c84?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/aded2f7bfb55447d312f032999143c84e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:04	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/847d74faefc78ae171468be4d37163fe?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/847d74faefc78ae171468be4d37163fee843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:04	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/dfdefc0941fa2902228f5891b3acb347?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/dfdefc0941fa2902228f5891b3acb347e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:04	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/844d0a8e449d707fc861a220d0f28efd?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/844d0a8e449d707fc861a220d0f28efde843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:05	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/967e5353f16770eea8634dd4ca733ba9?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/967e5353f16770eea8634dd4ca733ba9e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:05	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/b1cf64c5dc84e49e80d5af2aa195caec?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/b1cf64c5dc84e49e80d5af2aa195caece843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:05	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/ca2c229831430e7e60a33899f890b20b?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/ca2c229831430e7e60a33899f890b20be843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:05	3041/3041	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Dec%202017%2020:12:34%20GMT	https://secure.gravatar.com/avatar/d01615777ad1c5c278b33349c2bb9f72?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/d01615777ad1c5c278b33349c2bb9f72e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:06	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5ecfb0f586ce7c03ee369fee12e694e2?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/5ecfb0f586ce7c03ee369fee12e694e2e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:06	981/981	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/f8a945a43f98229d2de3aa5263ab1515?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/f8a945a43f98229d2de3aa5263ab1515e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:06	1307/1307	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Jul%202018%2013:19:39%20GMT	https://secure.gravatar.com/avatar/65217ccd218fdecd90ea379965f03b5c?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/65217ccd218fdecd90ea379965f03b5ce843.jpeg	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:06	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a23532a39366e5b2f614dc09bb214a00?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/a23532a39366e5b2f614dc09bb214a00e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:06	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/1e15d4780fe6ae1ee25a19fa4eb94b04?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/1e15d4780fe6ae1ee25a19fa4eb94b04e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:07	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/de16b816b61d863091d4c4944142f05f?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/de16b816b61d863091d4c4944142f05fe843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:07	981/981	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/9667099dcb6cd851eeb393ae6a2acb75?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/9667099dcb6cd851eeb393ae6a2acb75e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:07	1404/1404	---M--	200	added ('OK')	image/png	date:Thu,%2020%20May%202021%2018:42:11%20GMT	https://secure.gravatar.com/avatar/47ea26d0a49c95b125e3e8422980c5f2?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/47ea26d0a49c95b125e3e8422980c5f2e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
11:01:07	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4a28db3d1ec78f6446255215c2a644a3?s=35&d=mm&r=g	C:/Users/diego/OneDrive/Documents/class/class/secure.gravatar.com/avatar/4a28db3d1ec78f6446255215c2a644a3e843.png	(from https://www.classcentral.com/report/coursera-free-online-courses/)
